nome,apenas_digital,blog_site_pag,segmento_principal,caracteristicas,modelo_negocios,proprietario,regiao,uf,cidade,codmun,endereco,link,twitter,facebook,rss,obs,colaborador,email_veiculo,organizacao,funcionarios,periodicidade,jornalismo,fechou
SOCIEDADE RÁDIO ROLANTE FM LTDA ME,Não,Não,Rádio,"Redes sociais, Noticiário em tempo real","Conteúdo patrocinado, Prestação de serviços","Arlete Rosane da Rosa e Gustavo Pasquali. Comprovação, site da Junta Comercial do RS.",Sul,RS,ROLANTE,4316006,"Rua 28 de Fevereiro, 623 - Centro",https://www.sol.fm.br,,radiosol107.3fm,,,Leitor / entusiasta de jornalismo / consumidor de notícia,comercial@sol.fm.br,,6 a 9 colaboradores,Diário,1,
SOL DO CARAJÁS,Sim,Sim,Online,"Blogs, Opinião/colunistas","Publicidade gráfica (banners, pop-ups etc.)",Lindolfo Mendes,Norte,PA,PARAUAPEBAS,1505536,,http://soldocarajas.blogspot.com/,https://twitter.com/SoldoCarajas,,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,lindolfo001@hotmail.com,,Um colaborador (operação individual/blog),Diário,1,
SOU MAIS NOTÍCIAS,Sim,Sim,Online,"Blogs, Opinião/colunistas, Vídeos, Redes sociais",Crowdfunding,GVB Comunicação,Norte,TO,PORTO NACIONAL,1718204,,,,,,,Jornalista - editor / repórter / freelancer etc.,,,1 a 5 colaboradores,Diário,1,
SR. GOOOL,Sim,Não,Online,"Newsletters, Vídeos, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos), Prestação de serviços",Rodolfo Brito,Sudeste,SP,CAMPINAS,3509502,,https://www.srgoool.com.br/,https://twitter.com.br/SrGoool,https://www.facebook.com/srgoool/,http://www.srgoool.com.br/feeds.xml,,Jornalista - editor / repórter / freelancer etc.,jornalismo@srgoool.com.br,,10 a 29 colaboradores,Diário,0,
STIVE NOTÍCIDAS,Não tenho certeza,Não,Online,Ele não tem outros destaques além do produto principal,,,Sul,PR,CASTRO,4104907,,https://stivenoticias.com.br/,,https://www.facebook.com/stivenoticiais/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,contato@stivenoticias.com.br,,,,1,
STUDIO DOIS RADIODIFUSAO LTDA,Sim,Não tenho certeza,Rádio,"Podcast, Noticiário em tempo real","Publicidade (outros tipos), Conteúdo patrocinado",VERDI UBIRATAN DE MOURA,Sul,RS,TAPERA,4321006,"Rua Dom Pedro ll, 250",http://www.studio2fm.com.br/,,https://www.facebook.com/radio.studio101.3/,,,Estudante,,,1 a 5 colaboradores,Diário,1,
SUDOESTE DO ESTADO - FARTURA,Não,Não,Jornal,"Opinião/colunistas, Possui alguma edição impressa","Assinatura/paywall, Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado, Prestação de serviços",,Sudeste,SP,AVARÉ,3504503,"Rua Minas Gerais, 396",http://www.jsudoeste.com.br/,,https://www.facebook.com/sudoestedoestado/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,sudoesteavare@uol.com.br,,6 a 9 colaboradores,Diário,1,
SUL21,Sim,Não,Online,"Blogs, Opinião/colunistas, Noticiário em tempo real","Assinatura/paywall, Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago)",Nome/Nome Empresarial: ADROALDO MESQUITA DA COSTA NETO // Qualificação: 10-Diretor disponível sob consulta em: http://www.receita.fazenda.gov.br/PessoaJuridica/CNPJ/cnpjreva/Cnpjreva_Solicitacao.asp,Sul,RS,PORTO ALEGRE,4314902,Rua General Câmara 406 (sala 404),https://www.sul21.com.br/,https://twitter.com/jornalsul21,https://www.facebook.com/Jornal.Sul21/,,,Jornalista - editor / repórter / freelancer etc.,sul21@sul21.com.br,,10 a 29 colaboradores,Diário,1,
SUPERDOWNLOADS,Sim,Sim,Online,Vídeos,,Grupo NZN,Sul,PR,CURITIBA,4106902,"Rua Pasteur, 463. Andar SL  Batel, Curitiba, PR.  80250-080",http://www.superdownloads.com.br/,,,,,Estudante,pr@nzn.io,,,,0,
SÃO LOURENÇO JORNAL,Não,Não,Jornal,"Opinião/colunistas, Noticiário em tempo real, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.)",,Sudeste,MG,SÃO LOURENÇO,3163706,"Rua Alzira Candal, 100 CEP 37470-000 São Lourenço",http://www.saolourencojornal.com.br/site/edicoes.html,,https://www.facebook.com/saolourencojornal/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,jornalismo@portalalternativa.com.br,,,Semanal,1,
T1 NOTÍCIAS,Não tenho certeza,Não,Online,Noticiário em tempo real,"Publicidade gráfica (banners, pop-ups etc.)",Roberta Tum - https://www.t1noticias.com.br/,Norte,TO,PALMAS,1721000,"108 Norte, av. LO4, N-12, Ed. Nakashima, sala 103, Palmas-TO",https://www.t1noticias.com.br/,https://twitter.com/@T1_NOTICIAS,https://www.facebook.com/portalt1,,,Leitor / entusiasta de jornalismo / consumidor de notícia,jornalismo@t1noticias.com.br,,6 a 9 colaboradores,Diário,1,
TABLOIDE DE S. PAULO,Sim,Não,Online,"Blogs, Opinião/colunistas, Newsletters, Redes sociais, Noticiário em tempo real","Assinatura/paywall, Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado",Propriedade do Grupo Tabloide. https://www.tabloidesp.com.br/expediente/,Sudeste,SP,SÃO PAULO,3550308,"Rua Glicério, 28 sala 12",,,https://www.facebook.com/tabloidesp/,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),,,10 a 29 colaboradores,Diário,1,
TABLOIDE MATO GROSSO DO SUL,Sim,Não,Online,"Opinião/colunistas, Newsletters, Redes sociais, Noticiário em tempo real","Assinatura/paywall, Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado, Doações diretas",Grupo Tabloide  https://www.tabloidems.com.br/expediente/,Centro-Oeste,MS,CAMPO GRANDE,5002704,Rua Bahia 1734,https://www.tabloidems.com.br,@tabloidems,https://www.facebook.com/tabloidems,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),redacao@tabloidems.com.br,,1 a 5 colaboradores,Diário,1,
TABOÃO EM FOCO,Sim,Não,Online,"Vídeos, Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Conteúdo patrocinado",Teles & Reis Editora Ltda,Sudeste,SP,TABOÃO DA SERRA,3552809,"Praça Miguel Ortega, 366",https://www.taboaoemfoco.com.br,https://twitter.com/taboaodaserra,https://facebook.com/taboaodaserra,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),taboaoemfoco@gmail.com,,1 a 5 colaboradores,Diário,1,
TECMUNDO,Sim,Sim,Online,Vídeos,,Grupo NZN,Sul,PR,CURITIBA,4106902,"Rua Pasteur, 463. Andar SL  Batel, Curitiba, PR.  80250-080",https://www.tecmundo.com.br/,,,,,Estudante,pr@nzn.io,,,,1,
TELEVISÃO CULTURAL E EDUCATIVA DA UNIVERSIDADE ESTADUAL DE LONDRINA,Não,Não,Televisão,"Blogs, Podcast, Vídeos, Redes sociais","Financiamento institucional (ex. Fundações, empresas, etc)","A TV UEL e da Universidade Estadual de Londrina, sendo assim só governo do estado",Sul,PR,LONDRINA,4113700,Rodovia Celso Garcia Cid S/N,http://www.uel.br/tv/site/,,https://www.facebook.com/TV-UEL-136540299749935/,,,Estudante,tv@uel.br,,1 a 5 colaboradores,Diário,1,
TELEVISÃO FRATERNIDADE,Não tenho certeza,Não,Online,"Blogs, Vídeos, Redes sociais","Doações diretas, Financiamento institucional (ex. Fundações, empresas, etc)",Fundador e Dir. Espiritual Pe. Ladislau Molnár https://twitter.com/fraternews https://www.facebook.com/pg/FraternidadeNossaSenhoraDaEvangelizacao/about/?ref=page_internal,Sul,RS,PORTO ALEGRE,4314902,"Rua Coronel Claudino, 220 - Cristal, Porto Alegre - RS",http://www.fundacaofraternidade.org.br/,https://twitter.com/fraternews,https://www.facebook.com/FraternidadeNossaSenhoraDaEvangelizacao/,,,Estudante,contato@radiofraternidade.org.br,,,Sem periodicidade definida,1,
TERERÉ NEWS,Sim,Não,Online,Noticiário em tempo real,"Publicidade gráfica (banners, pop-ups etc.)",Simone Yoshiko Kay-ME,Centro-Oeste,MS,CAMPO GRANDE,5002704,RUA AMÉRICO RODRIGUES ALMEIDA 368,https://www.tererenews.com,https://twitter.com/tererenewsms,https://www.facebook.com/jtererenews,,,Jornalista - editor / repórter / freelancer etc.,tererenewsms@gmail.com,,1 a 5 colaboradores,Diário,1,
TERESINA FM,Não,Não,Rádio,Opinião/colunistas,Publicidade (outros tipos),Consplan Consultoria e Planejamento Ltda.,Nordeste,PI,TERESINA,2211001,"Av. Jóquei Clube, 705 - Jóquei",http://teresinafm.com.br/,https://twitter.com/teresinafm,https://www.facebook.com/TeresinaFM/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,jornalismo@teresinafm.com.br,,10 a 29 colaboradores,Diário,1,
TRANSAMÉRICA HITS ALTO URUGUAI,Não,Não,Rádio,"Redes sociais, Noticiário em tempo real",,Rede Colinas,Sul,RS,ERECHIM,4307005,"Rua Itália, 174 - 3º andar",http://www.colinastransamerica.com.br/,,https://www.facebook.com/pg/TransamericaAltoUruguai/,,,Estudante,secretariaerechim@colinastransamerica.com.br,,10 a 29 colaboradores,Diário,1,
TRIBUNA,Não,Não tenho certeza,Jornal,"Noticiário em tempo real, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.)",,Sudeste,MG,SETE LAGOAS,3167202,"R. Sagrado Coração, 546 - Braz Filizola, Sete Lagoas - MG, 35701-057",https://pt.calameo.com/accounts/734401,,,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,jornaltribunasl@gmail.com,,,Quinzenal,1,
TRIBUNA,Sim,Não,Online,"Blogs, Opinião/colunistas","Publicidade gráfica (banners, pop-ups etc.), Conteúdo patrocinado",Fred Marcovic,Sul,RS,URUGUAIANA,4322400,,https://tribunadeuruguaiana.blogspot.com/,,https://www.facebook.com/Tribuna-de-Uruguaiana-252150914819774/,,,Estudante,jtribuna10@gmail.com,,1 a 5 colaboradores,Diário,1,
TRIBUNA ALPINA,Sim,Sim,Online,"Redes sociais, Noticiário em tempo real",,,Sudeste,MG,ALPINÓPOLIS,3101904,Av Francisco Rodrigues da Silva mº 705,http://tribunaalpina.com.br/,https://twitter.com/TribunaAlpina,https://www.facebook.com/TribunaAlpina/,,,Dono / administrador / representante de veículo de jornalismo (exceto jornalista de redação),contato@tribunaalpina.com.br,,1 a 5 colaboradores,Sem periodicidade definida,1,
TRIBUNA AMAPAENSE,Não,Não,Jornal,Ele não tem outros destaques além do produto principal,"Assinatura/paywall, Publicidade (outros tipos)",Roberto Coelho Nascimento,Norte,AP,MACAPÁ,1600303,"Avenida Pedro Lazarino, 1633. Bairro: Buritizal",https://www.tribunaamapaense.com/,https://www.twitter.com/@tribunaamapaense,https://www.facebook.com/tribunaamapaenseAp/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,tribuna.amapaense@gmail.com,,,Semanal,1,
TRIBUNA DA BAHIA,Não,Não,Jornal,"Opinião/colunistas, Possui alguma edição impressa",Assinatura/paywall,Site editora S/A,Nordeste,BA,SALVADOR,2927408,"Rua Djalma dutra, 121, Sete Portas",https://www.trbn.com.br/,@editoriatribuna,https://www.facebook.com/jornaltribunadabahia/,https://www.trbn.com.br/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,tribuna.tribuna@terra.com.br,,30 a 59 colaboradores,Diário,1,
TRIBUNA DA NOTÍCIA,Não tenho certeza,Não tenho certeza,Online,Ele não tem outros destaques além do produto principal,,,Sul,PR,RESERVA,4121703,"Avenida Coronel Rogério Borba, 1167",http://tribunadanoticia.com.br/blog/,,https://www.facebook.com/JornalTribunaDaNoticia/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,gersongomespr@hotmail.com,,,,1,
TRIBUNA DA PRODUÇÃO,Não,Não,Jornal,"Opinião/colunistas, Newsletters, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.)",TP Empresa Jornalistica Ltda,Sul,RS,PALMEIRA DAS MISSÕES,4313706,"R. Maj. Novais, 1037, Palmeira das Missões",http://tribunadaproducao.com.br/index,,https://www.facebook.com/TribunadaProducao/,,,Estudante,tribunadaproducao@gmail.com,,1 a 5 colaboradores,Diário,1,
TRIBUNA DE ITUVERAVA,Não,Não,Jornal,"Opinião/colunistas, Redes sociais, Noticiário em tempo real, Possui alguma edição impressa","Assinatura/paywall, Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado, Prestação de serviços",A.C.M.CASSIANO DANTAS,Sudeste,SP,ITUVERAVA,3524105,"R. João Evangelista de Lima, nº199",http://www.tribunadeituverava.com.br/,,https://www.facebook.com/tribunadeituverava/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,contato@tribunadeituverava.com.br,,6 a 9 colaboradores,Diário,1,
TRIBUNA DE MINAS,Não,Não,Jornal,Possui alguma edição impressa,,,Sudeste,MG,JUIZ DE FORA,3136702,,https://tribunademinas.com.br/,,,,,Jornalista - editor / repórter / freelancer etc.,,,,,1,
TRIBUNA DO LESTE,Não tenho certeza,Não,Online,Ele não tem outros destaques além do produto principal,,,Sudeste,MG,MANHUAÇU,3139409,"Praça 05 de Novembro, 339, 5° andar   Centro Manhuaçu/MG",https://www.tribunadoleste.com.br/,,,,,Estudante,,,,Diário,1,
TRIBUNA DO MOXOTÓ,Sim,Sim,Online,"Blogs, Opinião/colunistas, Newsletters, Vídeos, Noticiário em tempo real","Assinatura/paywall, Publicidade (outros tipos), Prestação de serviços",Esequias Cardoso Gondim,Nordeste,PE,SERTÂNIA,2614105,RUA PROFESSOR ELÓDIO RAMOS 518,,Nao tem,,,,Jornalista - editor / repórter / freelancer etc.,tribunadomoxoto@hotmail.com,,Um colaborador (operação individual/blog),,1,
TRIBUNA DO MUCURI,Não,Não,Jornal,Ele não tem outros destaques além do produto principal,,,Sudeste,MG,TEÓFILO OTONI,3168606,"R. Victor Renault, 737 - Dr. Laerte Laender",,,,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,,,,,1,
TRIBUNA DO NORTE,Não,Não,Jornal,"Opinião/colunistas, Possui alguma edição impressa",Assinatura/paywall,Empresa Jornalística Tribuna do Norte,Nordeste,RN,NATAL,2408102,"Av. Tavares de Lira, 101, Ribeira - Natal/RN",http://www.tribunadonorte.com.br/,@tribunadonorte,https://pt-br.facebook.com/tribunarn,http://www.tribunadonorte.com.br/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,tribuna@tribunadonorte.com.br,,10 a 29 colaboradores,Diário,1,
TRIBUNA DO PARANÁ,Não,Não,Jornal,"Redes sociais, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.), Publicidade (outros tipos)",Grupo Paranaense de Comunicação (GRPCOM) https://www.tribunapr.com.br/institucional/,Sul,PR,CURITIBA,4106902,"Av. Victor Ferreira do Amaral, 306 – Tarumã",https://www.tribunapr.com.br/,https://twitter.com/tribunapr,https://www.facebook.com/tribunadoparana/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,geralredacao@tribunadoparana.com.br,,10 a 29 colaboradores,Diário,1,
TRIBUNA DO PRATA,Não,Não,Jornal,"Redes sociais, Possui alguma edição impressa",,,Sudeste,MG,SÃO DOMINGOS DO PRATA,3161007,,,,https://www.facebook.com/Jornal-Tribuna-do-Prata-615881868494164/,,,,tribunadoprata@terra.com.br,,,,1,
TRIBUNA DOS MINÉRIOS,Não,Não,Jornal,Ele não tem outros destaques além do produto principal,,,Sul,PR,RIO BRANCO DO SUL,4122206,"Rua Parigot de Souza 36 , Centro",,,,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,,,,Quinzenal,1,
TRIBUNA GETULIENSE,Não,Não,Jornal,Opinião/colunistas,,,Sul,RS,GETÚLIO VARGAS,4308904,Av. Severiano de Almeida,,,,,,Estudante,,,6 a 9 colaboradores,Bisemanal,1,
TRIBUNA HOJE,Sim,Não,Online,"Blogs, Opinião/colunistas, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.)",Jorgraf,Nordeste,AL,MACEIÓ,2704302,"Rua Menino Marcelo, 9350, Maceió",https://tribunahoje.com/,@TribunaHJ,https://www.facebook.com/tribunahoje/,https://tribunahoje.com/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,redacao@tribunahoje.com,,60 a 119 colaboradores,Diário,1,
TRIBUNA INDEPENDENTE,Não,Não,Jornal,Opinião/colunistas,Assinatura/paywall,Jorgraf,Nordeste,AL,MACEIÓ,2704302,"Rua Menino Marcelo, 9350, Maceió",https://tribunahoje.com/,@tribunaHJ,https://www.facebook.com/tribunahoje/,https://tribunahoje.com/,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,redacao@tribunahoje.com,,60 a 119 colaboradores,Diário,1,
TRIBUNA LENÇOENSE - LENÇÓIS PAULISTAS,Sim,Não tenho certeza,Online,"Blogs, Opinião/colunistas, Redes sociais","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago)",,Sudeste,SP,LENÇÓIS PAULISTA,3526803,Rua Pedro Natálio Lorenzetti 18683-540 Lençóis Paulista,http://tribunasite.com.br/,,https://www.facebook.com/jornal.tribuna.7/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,,,1 a 5 colaboradores,Semanal,1,
TRIBUNA LIVRE,Não tenho certeza,Não tenho certeza,Jornal,Redes sociais,,,Sul,RS,SANTO CRISTO,4317905,Rua Santos Cristo 503-601,,,,,,Estudante,,,,Sem periodicidade definida,1,
TRIBUNA LIVRE DE JUQUITIBA,Não,Não,Jornal,"Opinião/colunistas, Noticiário em tempo real, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado, Prestação de serviços",,Sudeste,SP,JUQUIÁ,3526100,,http://www.trilivre.com.br/,,,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,,,6 a 9 colaboradores,Semanal,1,
TRIBUNA METROPOLITANA,Não,Não,Online,"Blogs, Possui alguma edição impressa","Publicidade gráfica (banners, pop-ups etc.)",,Sul,PR,CURITIBA,4106902,"R. Passos de Oliveira, 1615 - Centro",https://www.tribunametropolitana.net/,,https://www.facebook.com/TribunaMetropolitana/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,jornal@tribunametropolitana.com,,1 a 5 colaboradores,Diário,1,
TRIBUNA NEWS,Sim,Não,Online,"Opinião/colunistas, Noticiário em tempo real, Possui alguma edição impressa","Assinatura/paywall, Publicidade gráfica (banners, pop-ups etc.)",Roberto Coelho Nascimento,Norte,AP,MACAPÁ,1600303,"Avenida Pedro Lazarino, 1633. Bairro: Buritizal",https://www.tribunaamapaense.com/,https://twitter.com/tribunamapaense,https://www.facebook.com/tribunaamapaense,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,tribuna.amapaense@gmail.com,,,Diário,1,
TRIBUNA SANJOANENSE,Não,Não,Jornal,"Redes sociais, Possui alguma edição impressa",,,Sudeste,MG,SÃO JOÃO DEL REI,3162500,,,,https://www.facebook.com/Tribuna-Sanjoanense-223974834409255/,,,,,,,,1,
TRIBUNA SUDOESTE,Não,Não,Jornal,Ele não tem outros destaques além do produto principal,,,Sudeste,SP,CAPÃO BONITO,3510203,"Rua Silva Jardim, nº 729",,,https://pt-br.facebook.com/pg/ATribunaSudoeste/about/?ref=page_internal,,,Estudante,kingtallarico@gmail.com,,,,1,
TUDO BH,Não,Não,Jornal,"Blogs, Opinião/colunistas, Redes sociais",,,Sudeste,MG,NOVA LIMA,3144805,,,,https://www.facebook.com/TudoBH/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,portaltudobh@gmail.com,,,Última publicação em Março de 2018,1,
TV A CRÍTICA,Não,Não,Televisão,"Redes sociais, Noticiário em tempo real","Publicidade gráfica (banners, pop-ups etc.), Publicidade nativa (conteúdo jornalístico pago), Publicidade (outros tipos), Conteúdo patrocinado, Financiamento institucional (ex. Fundações, empresas, etc)",Dissica Calderaro (https://registro.br/2/whois#lresp),Norte,AM,MANAUS,1302603,"Av Andre Araujo, 1924 A Manaus - AM 69060-001",http://acriticaplay.com,https://twitter.com/tvacritica,https://www.facebook.com/tvacriticaoficial/,,,Estudante,novasmidias@acritica.com,,,Diário,1,
TV AMAZONAS,Não,Não,Televisão,Noticiário em tempo real,"Publicidade nativa (conteúdo jornalístico pago), Conteúdo patrocinado, Financiamento institucional (ex. Fundações, empresas, etc)",,Norte,AM,MANAUS,1302603,"Av André Araújo, 1555 - Aleixo - Manaus, AM - CEP: 69060-000",https://redeglobo.globo.com/redeamazonica/,,,,,Estudante,amazonastv@redeamazonica.com.br,,30 a 59 colaboradores,Diário,1,
TV ANTARES,Não,Não,Televisão,Vídeos,"Financiamento institucional (ex. Fundações, empresas, etc)",Fundação Rádio e Televisão Educativa do Piauí - Governo do Estado do Piauí,Nordeste,PI,TERESINA,2211001,"Av. Prof. Valter Alencar, 2021, bairro Monte Castelo",http://fundacaoantares.pi.gov.br/,,https://www.facebook.com/Fund.Antares/,,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,antares@fundacaoantares.org,,10 a 29 colaboradores,Diário,1,
TV BAHIA,Não,Não,Televisão,"Vídeos, Noticiário em tempo real",Publicidade (outros tipos),Antônio Carlos Magalhães,Nordeste,BA,SALVADOR,2927408,"Rua Professor Aristides Novis, 123, Federação",http://www.redebahia.com.br/empresas/tv/tv-bahia,@TVBahia,https://pt-br.facebook.com/tvbahiaoficial/,http://www.redebahia.com.br/empresas/tv/tv-bahia,,Pesquisador do Atlas da Notícia / Volt Data Lab / Projor,adriana.oliveira@redebahia.com.br,,Mais de 120 colaboradores,Diário,1,
